Year	Month	Day	T_obs	T_mod	P_obs	P_mod	H_obs	H_mod	W_obs	W_mod	SW_obs	SW_mod
2001	10	22	NaN	12.11	NaN	2.51	NaN	73.46	NaN	2.98	NaN	172.92
2001	10	23	NaN	12.27	NaN	0.00	NaN	67.88	NaN	1.16	NaN	155.28
2001	10	24	NaN	12.27	NaN	8.75	NaN	83.33	NaN	1.83	NaN	69.12
2001	10	25	NaN	10.56	NaN	9.55	NaN	80.19	NaN	1.76	NaN	161.16
2001	10	26	NaN	10.69	NaN	0.83	NaN	69.66	NaN	1.16	NaN	117.69
2001	10	27	NaN	12.84	NaN	0.00	NaN	63.03	NaN	2.21	NaN	70.79
2001	10	28	NaN	13.60	NaN	7.27	NaN	71.52	NaN	2.10	NaN	188.75
2001	10	29	NaN	12.61	NaN	1.98	NaN	79.51	NaN	2.02	NaN	188.33
2001	10	30	NaN	14.52	NaN	0.00	NaN	59.95	NaN	2.12	NaN	189.68
2001	10	31	NaN	16.48	NaN	1.89	NaN	45.35	NaN	2.20	NaN	76.11
2001	11	1	NaN	6.77	NaN	1.16	NaN	77.60	NaN	2.83	NaN	145.93
2001	11	2	NaN	5.94	NaN	1.07	NaN	78.87	NaN	1.56	NaN	178.01
2001	11	3	NaN	7.17	NaN	0.00	NaN	67.86	NaN	1.12	NaN	177.78
2001	11	4	NaN	8.90	NaN	0.00	NaN	68.69	NaN	1.35	NaN	29.77
2001	11	5	NaN	6.31	NaN	0.07	NaN	81.40	NaN	1.08	NaN	160.37
2001	11	6	NaN	4.21	NaN	0.11	NaN	85.39	NaN	1.26	NaN	131.81
2001	11	7	NaN	8.01	NaN	6.49	NaN	80.97	NaN	1.72	NaN	163.75
2001	11	8	NaN	9.29	NaN	5.35	NaN	70.95	NaN	1.79	NaN	163.47
2001	11	9	NaN	2.52	NaN	0.99	NaN	84.73	NaN	1.75	NaN	159.95
2001	11	10	NaN	-0.25	NaN	0.00	NaN	78.48	NaN	1.46	NaN	129.31
2001	11	11	NaN	1.87	NaN	0.00	NaN	71.58	NaN	1.70	NaN	158.84
2001	11	12	NaN	2.40	NaN	8.16	NaN	91.59	NaN	1.25	NaN	161.06
2001	11	13	NaN	2.13	NaN	9.09	NaN	94.55	NaN	1.04	NaN	155.05
2001	11	14	NaN	-0.42	NaN	0.44	NaN	82.74	NaN	1.01	NaN	151.16
2001	11	15	NaN	0.14	NaN	0.00	NaN	63.14	NaN	1.68	NaN	146.57
2001	11	16	NaN	0.87	NaN	0.00	NaN	62.16	NaN	0.75	NaN	135.42
2001	11	17	NaN	1.47	NaN	0.00	NaN	92.36	NaN	1.36	NaN	143.89
2001	11	18	NaN	0.38	NaN	0.02	NaN	90.84	NaN	1.28	NaN	143.19
2001	11	19	NaN	-0.86	NaN	0.06	NaN	93.39	NaN	1.25	NaN	140.65
2001	11	20	NaN	1.07	NaN	0.24	NaN	87.08	NaN	0.67	NaN	137.64
2001	11	21	NaN	0.23	NaN	0.06	NaN	89.04	NaN	0.81	NaN	31.48
2001	11	22	NaN	3.92	NaN	8.04	NaN	64.94	NaN	1.60	NaN	113.19
2001	11	23	NaN	-0.46	NaN	2.71	NaN	86.86	NaN	3.35	NaN	119.26
2001	11	24	NaN	0.46	NaN	2.13	NaN	88.82	NaN	2.61	NaN	80.28
2001	11	25	NaN	1.51	NaN	5.85	NaN	96.56	NaN	0.74	NaN	78.06
2001	11	26	NaN	4.85	NaN	7.23	NaN	89.05	NaN	1.78	NaN	126.94
2001	11	27	NaN	5.45	NaN	2.08	NaN	82.34	NaN	1.08	NaN	120.19
2001	11	28	NaN	3.17	NaN	1.71	NaN	77.91	NaN	1.45	NaN	93.43
2001	11	29	NaN	1.62	NaN	0.01	NaN	78.01	NaN	1.56	NaN	113.01
2001	11	30	NaN	3.86	NaN	6.28	NaN	90.83	NaN	0.88	NaN	109.95
2001	12	1	NaN	4.88	NaN	0.04	NaN	82.47	NaN	0.77	NaN	116.53
2001	12	2	NaN	5.62	NaN	0.00	NaN	78.39	NaN	0.95	NaN	109.44
2001	12	3	NaN	3.25	NaN	0.10	NaN	77.00	NaN	1.25	NaN	80.37
2001	12	4	NaN	7.14	NaN	1.75	NaN	78.67	NaN	1.53	NaN	110.00
2001	12	5	NaN	5.63	NaN	4.32	NaN	83.54	NaN	2.07	NaN	108.10
2001	12	6	NaN	4.80	NaN	19.43	NaN	89.22	NaN	4.00	NaN	18.98
2001	12	7	NaN	0.55	NaN	6.05	NaN	95.21	NaN	1.20	NaN	58.80
2001	12	8	NaN	-2.64	NaN	0.00	NaN	76.57	NaN	0.90	NaN	43.98
2001	12	9	NaN	-3.73	NaN	0.00	NaN	71.98	NaN	1.15	NaN	42.18
2001	12	10	NaN	-3.01	NaN	0.00	NaN	63.86	NaN	1.42	NaN	66.30
2001	12	11	NaN	-1.31	NaN	8.09	NaN	89.82	NaN	0.84	NaN	101.76
2001	12	12	NaN	-1.15	NaN	7.65	NaN	95.32	NaN	1.51	NaN	99.26
2001	12	13	NaN	-10.54	NaN	3.26	NaN	84.17	NaN	1.82	NaN	31.25
2001	12	14	NaN	-13.60	NaN	0.00	NaN	87.82	NaN	2.09	NaN	30.00
2001	12	15	NaN	-10.22	NaN	0.00	NaN	89.08	NaN	2.03	NaN	91.30
2001	12	16	NaN	-9.01	NaN	0.22	NaN	91.05	NaN	1.30	NaN	97.41
2001	12	17	NaN	-5.24	NaN	2.79	NaN	87.83	NaN	0.99	NaN	92.45
2001	12	18	NaN	-6.56	NaN	0.82	NaN	95.29	NaN	0.92	NaN	82.87
2001	12	19	NaN	-6.55	NaN	0.07	NaN	96.65	NaN	1.17	NaN	84.40
2001	12	20	NaN	-5.68	NaN	0.63	NaN	94.54	NaN	2.70	NaN	69.58
2001	12	21	NaN	-5.37	NaN	0.00	NaN	61.65	NaN	1.76	NaN	75.60
2001	12	22	NaN	-1.96	NaN	3.61	NaN	82.50	NaN	2.88	NaN	71.67
2001	12	23	NaN	-6.71	NaN	0.76	NaN	86.52	NaN	2.44	NaN	63.29
2001	12	24	NaN	-8.37	NaN	0.00	NaN	55.20	NaN	1.32	NaN	58.89
2001	12	25	NaN	0.80	NaN	0.97	NaN	73.18	NaN	1.57	NaN	49.17
2001	12	26	NaN	-1.55	NaN	0.99	NaN	91.35	NaN	1.50	NaN	34.77
2001	12	27	NaN	-5.23	NaN	0.03	NaN	72.86	NaN	1.87	NaN	18.80
2001	12	28	NaN	1.37	NaN	8.44	NaN	89.88	NaN	1.85	NaN	57.45
2001	12	29	NaN	2.90	NaN	37.75	NaN	99.92	NaN	1.68	NaN	61.62
2001	12	30	NaN	-2.12	NaN	4.91	NaN	84.99	NaN	2.60	NaN	74.63
2001	12	31	NaN	-5.92	NaN	0.55	NaN	85.34	NaN	2.27	NaN	18.06
2002	1	1	-6.00	-6.61	NaN	0.00	76.74	71.18	NaN	1.31	NaN	74.31
2002	1	2	-3.12	-3.93	NaN	3.49	65.96	71.58	NaN	1.96	NaN	73.24
2002	1	3	-5.94	-9.48	NaN	0.18	81.46	79.10	NaN	1.09	NaN	73.10
2002	1	4	-12.24	-10.23	NaN	0.00	83.71	70.42	NaN	1.84	NaN	61.30
2002	1	5	-9.64	-7.30	NaN	0.00	79.96	58.86	NaN	1.05	NaN	46.30
2002	1	6	-8.72	-5.32	NaN	0.00	80.63	53.05	NaN	1.20	NaN	30.37
2002	1	7	-4.01	-4.51	NaN	0.56	83.79	91.97	NaN	1.05	NaN	51.62
2002	1	8	-7.37	-7.51	NaN	0.03	93.29	97.33	NaN	1.37	NaN	73.19
2002	1	9	-6.97	-6.25	NaN	0.00	94.88	91.48	NaN	1.39	NaN	72.69
2002	1	10	-8.79	-5.05	NaN	0.00	92.67	82.10	NaN	1.18	NaN	71.85
2002	1	11	-8.51	-5.63	NaN	0.00	91.33	78.97	NaN	1.21	NaN	33.75
2002	1	12	-2.17	-1.41	NaN	0.14	79.58	79.45	NaN	1.62	NaN	38.10
2002	1	13	-1.80	-3.13	NaN	0.29	96.00	95.12	NaN	0.70	NaN	45.37
2002	1	14	-5.74	-6.51	NaN	0.03	91.29	89.67	NaN	0.96	NaN	73.06
2002	1	15	-8.38	-5.06	NaN	0.00	91.25	79.86	NaN	1.14	NaN	72.31
2002	1	16	-6.73	-2.88	NaN	0.00	92.58	81.28	NaN	1.16	NaN	70.56
2002	1	17	-5.10	-2.90	NaN	0.10	89.54	94.36	NaN	0.80	NaN	45.32
2002	1	18	-7.06	-5.26	NaN	0.09	95.38	84.66	NaN	1.34	NaN	67.92
2002	1	19	-1.21	0.17	NaN	0.98	67.25	66.55	NaN	0.76	NaN	66.90
2002	1	20	2.32	0.48	NaN	0.03	86.25	80.39	NaN	1.67	NaN	49.31
2002	1	21	3.15	3.60	NaN	5.66	90.25	88.67	NaN	2.04	NaN	67.45
2002	1	22	3.96	4.50	NaN	0.00	82.71	80.03	NaN	1.49	NaN	56.11
2002	1	23	4.08	3.41	NaN	0.00	74.06	75.23	NaN	1.74	NaN	52.22
2002	1	24	4.08	4.60	NaN	0.10	75.67	86.92	NaN	1.23	NaN	74.68
2002	1	25	3.88	1.92	NaN	2.33	81.83	90.40	NaN	2.05	NaN	48.01
2002	1	26	4.27	5.16	NaN	2.08	74.92	74.09	NaN	2.13	NaN	51.71
2002	1	27	5.35	6.31	NaN	7.39	76.46	84.21	NaN	2.99	NaN	57.31
2002	1	28	8.06	7.38	NaN	0.10	80.00	86.49	NaN	2.49	NaN	58.61
2002	1	29	5.60	7.21	NaN	0.00	66.42	51.23	NaN	2.22	NaN	23.43
2002	1	30	6.11	9.50	NaN	0.00	53.50	46.09	NaN	2.62	NaN	71.34
2002	1	31	7.22	8.03	NaN	0.00	57.96	56.25	NaN	2.40	NaN	60.05
2002	2	1	6.43	6.94	NaN	0.00	73.38	65.48	NaN	2.54	NaN	62.78
2002	2	2	7.17	10.02	NaN	0.00	57.21	35.08	NaN	1.85	NaN	72.18
2002	2	3	8.19	11.20	NaN	0.00	46.08	31.72	NaN	2.59	NaN	78.29
2002	2	4	6.18	7.19	NaN	0.00	59.17	56.15	NaN	1.83	NaN	78.61
2002	2	5	7.36	8.94	NaN	0.00	54.08	36.87	NaN	2.29	NaN	77.36
2002	2	6	6.70	6.17	NaN	5.07	74.96	81.02	NaN	1.28	NaN	80.46
2002	2	7	4.03	3.28	NaN	5.89	89.96	91.30	NaN	1.32	NaN	75.56
2002	2	8	4.15	4.03	NaN	0.03	84.17	77.88	NaN	0.87	NaN	78.06
2002	2	9	7.00	8.89	NaN	0.40	82.58	70.31	NaN	1.29	NaN	78.52
2002	2	10	6.57	5.36	NaN	5.75	67.96	77.56	NaN	2.75	NaN	80.79
2002	2	11	6.67	6.68	NaN	0.00	73.79	70.08	NaN	1.77	NaN	82.45
2002	2	12	10.10	9.63	NaN	0.00	59.58	62.24	NaN	2.76	NaN	60.65
2002	2	13	10.09	8.40	NaN	2.25	66.42	78.97	NaN	1.87	NaN	68.80
2002	2	14	4.46	5.70	NaN	5.55	84.13	81.09	NaN	2.09	NaN	83.24
2002	2	15	2.02	4.85	NaN	0.00	76.46	55.61	NaN	3.45	NaN	86.39
2002	2	16	4.19	7.64	NaN	0.00	67.71	52.75	NaN	3.79	NaN	86.90
2002	2	17	2.57	7.56	NaN	0.00	80.29	55.57	NaN	1.66	NaN	79.63
2002	2	18	4.30	4.66	NaN	1.41	75.79	74.09	NaN	1.57	NaN	86.20
2002	2	19	4.39	3.39	NaN	2.18	72.83	73.82	NaN	2.55	NaN	79.31
2002	2	20	5.43	5.29	NaN	3.16	81.46	68.37	NaN	1.61	NaN	89.86
2002	2	21	1.71	1.25	NaN	2.25	86.17	81.22	NaN	3.15	NaN	16.62
2002	2	22	-0.32	1.92	NaN	2.70	71.83	58.36	NaN	1.20	NaN	91.44
2002	2	23	4.90	4.93	NaN	5.99	77.00	76.96	NaN	2.76	NaN	93.75
2002	2	24	0.22	1.05	NaN	4.42	77.50	76.19	NaN	4.00	NaN	84.12
2002	2	25	1.65	3.80	NaN	13.72	86.71	79.93	NaN	2.40	NaN	51.81
2002	2	26	6.07	8.07	NaN	0.10	76.25	60.91	NaN	1.74	NaN	76.48
2002	2	27	6.03	9.04	NaN	4.83	82.17	73.95	NaN	2.06	NaN	30.65
2002	2	28	4.04	6.46	NaN	1.08	89.04	62.61	NaN	2.27	NaN	97.45
2002	3	1	6.45	6.59	NaN	1.87	67.46	56.96	NaN	1.50	NaN	104.63
2002	3	2	4.60	6.38	NaN	2.31	88.50	82.34	NaN	1.26	NaN	100.69
2002	3	3	2.43	3.39	NaN	1.82	81.42	66.62	NaN	1.87	NaN	75.97
2002	3	4	3.01	4.53	NaN	0.00	73.08	52.33	NaN	1.34	NaN	99.58
2002	3	5	3.89	9.59	NaN	0.00	76.67	34.50	NaN	1.09	NaN	107.36
2002	3	6	6.45	11.39	NaN	0.00	74.33	52.19	NaN	1.27	NaN	110.28
2002	3	7	10.47	8.64	NaN	0.11	61.29	72.71	NaN	3.00	NaN	107.31
2002	3	8	7.00	7.00	NaN	0.93	66.75	69.25	NaN	1.48	NaN	111.11
2002	3	9	7.68	10.37	NaN	0.00	65.75	48.21	NaN	1.98	NaN	55.23
2002	3	10	7.53	6.36	NaN	0.61	59.58	61.37	NaN	2.14	NaN	48.06
2002	3	11	8.79	11.32	NaN	0.00	47.33	24.25	NaN	1.25	NaN	24.72
2002	3	12	9.76	13.04	NaN	0.00	48.00	25.08	NaN	2.11	NaN	114.68
2002	3	13	10.50	12.48	NaN	0.00	51.00	39.08	NaN	2.10	NaN	90.46
2002	3	14	12.10	13.70	NaN	0.00	49.96	40.21	NaN	1.72	NaN	100.14
2002	3	15	9.59	12.40	NaN	0.00	76.17	49.12	NaN	1.61	NaN	120.74
2002	3	16	8.79	11.58	NaN	0.00	75.67	56.08	NaN	1.42	NaN	35.79
2002	3	17	7.22	13.37	NaN	0.00	80.00	37.98	NaN	1.29	NaN	73.24
2002	3	18	9.76	12.86	NaN	0.00	60.75	46.17	NaN	1.98	NaN	133.98
2002	3	19	7.69	10.36	NaN	24.92	84.04	76.02	NaN	1.90	NaN	117.78
2002	3	20	8.19	10.75	NaN	20.10	84.46	80.72	NaN	5.28	NaN	126.16
2002	3	21	11.31	11.08	NaN	14.51	73.46	78.01	NaN	4.38	NaN	115.09
2002	3	22	5.73	6.68	NaN	13.50	83.09	81.64	NaN	3.89	NaN	133.38
2002	3	23	1.44	1.79	NaN	5.72	83.21	86.10	NaN	4.02	NaN	47.41
2002	3	24	0.56	1.37	NaN	0.99	89.88	80.88	NaN	3.25	NaN	113.98
2002	3	25	0.69	1.21	NaN	0.88	78.08	81.13	NaN	0.92	NaN	153.70
2002	3	26	0.75	2.25	NaN	0.66	72.46	73.28	NaN	1.13	NaN	122.55
2002	3	27	1.75	3.00	NaN	0.00	68.63	68.46	NaN	1.34	NaN	141.34
2002	3	28	2.40	4.00	NaN	0.00	67.58	53.09	NaN	2.03	NaN	55.97
2002	3	29	6.53	8.10	NaN	0.00	58.83	38.78	NaN	1.36	NaN	116.94
2002	3	30	9.27	10.42	NaN	0.00	56.38	40.02	NaN	1.02	NaN	118.15
2002	3	31	8.54	11.47	NaN	0.52	64.74	51.54	NaN	1.29	NaN	162.92
2002	4	1	10.36	10.94	NaN	0.61	66.46	61.97	NaN	1.21	NaN	143.56
2002	4	2	9.55	11.37	NaN	0.00	67.13	55.80	NaN	1.35	NaN	123.19
2002	4	3	10.33	11.43	NaN	0.00	55.54	57.31	NaN	2.35	NaN	158.84
2002	4	4	7.85	8.68	NaN	0.00	59.42	60.90	NaN	2.50	NaN	177.04
2002	4	5	4.86	5.56	NaN	0.00	60.96	63.66	NaN	2.15	NaN	128.94
2002	4	6	3.41	2.68	NaN	0.00	50.21	56.11	NaN	1.59	NaN	176.44
2002	4	7	3.11	3.24	NaN	0.00	56.67	55.41	NaN	1.51	NaN	129.17
2002	4	8	4.48	4.77	NaN	0.00	64.67	59.01	NaN	1.51	NaN	157.92
2002	4	9	5.73	5.49	NaN	0.14	62.63	66.24	NaN	1.77	NaN	186.99
2002	4	10	4.54	5.24	NaN	0.57	72.50	78.46	NaN	2.53	NaN	194.77
2002	4	11	8.74	10.19	NaN	0.00	58.17	56.18	NaN	2.17	NaN	200.79
2002	4	12	13.16	12.92	NaN	0.26	51.83	60.63	NaN	2.61	NaN	202.18
2002	4	13	9.09	12.68	NaN	3.88	80.17	75.64	NaN	1.31	NaN	196.99
2002	4	14	8.57	7.42	NaN	2.64	74.96	82.05	NaN	1.80	NaN	200.56
2002	4	15	5.70	5.81	NaN	6.10	81.63	79.18	NaN	1.47	NaN	201.85
2002	4	16	6.76	8.02	NaN	0.47	68.13	67.38	NaN	1.61	NaN	204.07
2002	4	17	8.10	8.10	NaN	0.19	63.75	71.60	NaN	1.41	NaN	207.96
2002	4	18	9.03	9.53	NaN	0.11	64.08	70.44	NaN	1.35	NaN	210.23
2002	4	19	9.21	10.15	NaN	11.91	68.17	75.62	NaN	1.76	NaN	45.74
2002	4	20	6.42	8.42	NaN	7.88	88.58	82.54	NaN	1.48	NaN	112.55
2002	4	21	8.60	10.72	NaN	3.52	84.13	84.57	NaN	0.90	NaN	181.71
2002	4	22	10.90	11.62	NaN	10.47	69.29	79.13	NaN	1.04	NaN	148.33
2002	4	23	12.89	12.49	NaN	12.94	60.29	82.31	NaN	1.42	NaN	143.01
2002	4	24	9.45	10.71	NaN	12.83	83.46	89.46	NaN	2.40	NaN	164.58
2002	4	25	11.48	12.05	NaN	1.17	76.71	77.27	NaN	1.05	NaN	225.46
2002	4	26	14.10	14.45	NaN	9.25	67.96	75.12	NaN	1.90	NaN	227.13
2002	4	27	9.08	9.53	NaN	2.17	61.67	69.97	NaN	3.17	NaN	232.73
2002	4	28	12.09	12.02	NaN	0.00	51.75	56.01	NaN	1.44	NaN	247.59
2002	4	29	12.09	11.31	NaN	4.85	64.17	73.24	NaN	1.84	NaN	247.64
2002	4	30	11.70	11.89	NaN	0.00	62.13	58.86	NaN	2.07	NaN	247.22
2002	5	1	16.17	17.22	NaN	0.00	51.75	53.26	NaN	1.77	NaN	246.62
2002	5	2	12.03	16.58	NaN	0.00	81.09	57.19	NaN	1.74	NaN	242.87
2002	5	3	14.12	18.21	NaN	0.00	72.08	54.05	NaN	2.55	NaN	252.45
2002	5	4	12.34	14.07	NaN	6.87	79.29	71.28	NaN	1.60	NaN	254.77
2002	5	5	9.95	10.37	NaN	0.21	71.13	76.85	NaN	0.85	NaN	261.11
2002	5	6	11.99	11.34	NaN	1.80	68.21	77.54	NaN	1.31	NaN	218.98
2002	5	7	14.20	15.05	NaN	0.00	63.33	57.34	NaN	1.96	NaN	270.97
2002	5	8	18.15	17.71	NaN	0.00	40.25	54.32	NaN	3.33	NaN	272.69
2002	5	9	20.66	18.39	NaN	0.00	37.79	56.00	NaN	2.16	NaN	213.75
2002	5	10	15.78	16.90	NaN	2.31	72.42	64.52	NaN	1.34	NaN	199.58
2002	5	11	14.50	15.09	NaN	30.11	75.13	72.73	NaN	1.38	NaN	207.36
2002	5	12	15.06	15.33	NaN	7.73	70.92	78.76	NaN	1.59	NaN	262.50
2002	5	13	16.13	16.48	NaN	2.67	71.00	74.96	NaN	1.06	NaN	198.06
2002	5	14	14.23	15.58	NaN	0.16	75.76	58.88	NaN	3.06	NaN	253.94
2002	5	15	15.70	15.72	NaN	0.00	57.71	59.52	NaN	1.98	NaN	120.14
2002	5	16	17.70	18.29	NaN	0.00	57.43	58.48	NaN	1.26	NaN	172.18
2002	5	17	20.41	20.73	NaN	0.03	52.63	56.16	NaN	1.49	NaN	272.13
2002	5	18	21.01	20.37	NaN	6.51	54.71	67.31	NaN	1.74	NaN	191.62
2002	5	19	12.83	14.84	NaN	0.36	88.67	78.75	NaN	2.16	NaN	254.81
2002	5	20	12.46	14.64	NaN	2.33	88.58	78.61	NaN	1.14	NaN	178.56
2002	5	21	15.99	17.98	NaN	0.52	67.88	61.75	NaN	1.19	NaN	109.58
2002	5	22	20.45	20.99	NaN	0.00	49.33	50.19	NaN	1.67	NaN	187.36
2002	5	23	19.89	18.93	NaN	0.00	55.83	60.14	NaN	1.55	NaN	254.31
2002	5	24	13.78	14.40	NaN	0.03	71.08	73.46	NaN	2.18	NaN	226.62
2002	5	25	14.28	14.16	NaN	13.30	69.58	82.85	NaN	1.34	NaN	109.86
2002	5	26	12.15	15.42	NaN	4.93	77.67	79.67	NaN	1.36	NaN	261.53
2002	5	27	13.34	13.49	NaN	2.15	82.17	84.31	NaN	1.65	NaN	230.65
2002	5	28	9.90	12.34	NaN	6.21	86.55	83.68	NaN	1.90	NaN	286.34
2002	5	29	13.81	14.12	NaN	0.89	71.50	75.72	NaN	2.38	NaN	271.11
2002	5	30	15.61	14.52	NaN	0.00	60.92	66.32	NaN	1.36	NaN	168.89
2002	5	31	16.49	16.45	NaN	0.13	61.08	62.89	NaN	1.12	NaN	313.84
2002	6	1	16.92	15.95	NaN	0.46	57.79	69.38	NaN	1.33	NaN	245.74
2002	6	2	15.49	14.53	NaN	0.00	53.29	60.02	NaN	1.64	NaN	281.06
2002	6	3	16.04	17.59	NaN	0.00	54.50	52.46	NaN	1.40	NaN	222.96
2002	6	4	17.60	19.29	NaN	1.67	73.13	70.70	NaN	1.27	NaN	129.35
2002	6	5	21.51	22.65	NaN	0.81	49.75	50.81	NaN	2.57	NaN	188.94
2002	6	6	15.84	19.16	NaN	0.56	77.92	63.99	NaN	2.05	NaN	273.43
2002	6	7	13.96	14.35	NaN	20.62	82.83	80.25	NaN	3.01	NaN	331.57
2002	6	8	15.99	16.25	NaN	1.07	70.58	70.31	NaN	2.46	NaN	326.76
2002	6	9	14.32	16.12	NaN	25.36	86.17	80.82	NaN	0.95	NaN	250.09
2002	6	10	13.06	14.04	NaN	22.43	83.54	84.39	NaN	3.32	NaN	322.27
2002	6	11	15.22	15.25	NaN	0.00	61.50	66.84	NaN	2.33	NaN	267.82
2002	6	12	18.10	18.51	NaN	0.00	62.29	64.75	NaN	1.54	NaN	259.81
2002	6	13	21.61	21.53	NaN	5.48	54.13	61.42	NaN	2.63	NaN	318.47
2002	6	14	21.72	21.45	NaN	1.22	61.63	67.37	NaN	1.88	NaN	278.52
2002	6	15	23.83	24.16	NaN	0.49	58.92	57.86	NaN	1.98	NaN	339.91
2002	6	16	20.69	21.83	NaN	9.49	78.92	75.29	NaN	1.60	NaN	342.45
2002	6	17	23.20	23.85	NaN	0.00	64.25	61.37	NaN	1.23	NaN	340.00
2002	6	18	25.08	26.33	NaN	0.00	58.04	57.48	NaN	1.27	NaN	325.74
2002	6	19	25.88	26.27	NaN	0.00	55.17	63.09	NaN	1.64	NaN	57.78
2002	6	20	24.48	25.60	NaN	20.76	66.50	61.34	NaN	1.79	NaN	250.88
2002	6	21	21.88	22.38	NaN	9.08	76.25	80.23	NaN	1.28	NaN	346.53
2002	6	22	23.06	22.78	NaN	1.14	67.67	72.36	NaN	1.39	NaN	345.23
2002	6	23	25.68	25.58	NaN	2.75	56.96	64.09	NaN	1.36	NaN	274.07
2002	6	24	19.98	20.97	NaN	14.44	77.79	82.78	NaN	1.93	NaN	115.46
2002	6	25	18.36	17.87	NaN	0.10	67.92	70.82	NaN	1.46	NaN	83.24
2002	6	26	19.10	19.01	NaN	0.00	59.75	62.08	NaN	1.27	NaN	281.39
2002	6	27	20.62	21.68	NaN	2.23	63.78	61.72	NaN	2.24	NaN	129.44
2002	6	28	15.04	14.88	NaN	27.57	86.04	81.91	NaN	2.16	NaN	160.83
2002	6	29	13.60	13.32	NaN	3.51	69.25	69.46	NaN	2.50	NaN	305.83
2002	6	30	15.67	16.08	NaN	0.00	63.50	60.79	NaN	1.29	NaN	365.09
2002	7	1	18.75	19.54	NaN	16.90	62.17	65.23	NaN	1.91	NaN	359.26
2002	7	2	17.76	19.46	NaN	6.64	74.96	76.46	NaN	1.46	NaN	332.64
2002	7	3	19.02	19.83	NaN	24.26	75.88	81.44	NaN	1.48	NaN	371.76
2002	7	4	14.79	16.00	NaN	9.71	70.57	74.95	NaN	2.77	NaN	369.35
2002	7	5	18.92	19.17	NaN	0.00	59.05	62.19	NaN	2.15	NaN	343.10
2002	7	6	16.76	18.15	NaN	48.16	79.25	74.98	NaN	1.83	NaN	311.94
2002	7	7	17.77	18.22	NaN	1.09	74.46	75.19	NaN	2.27	NaN	284.31
2002	7	8	21.54	22.10	NaN	0.00	58.21	61.16	NaN	1.10	NaN	56.39
2002	7	9	24.40	25.09	NaN	0.00	59.87	61.32	NaN	1.39	NaN	363.19
2002	7	10	21.67	22.74	NaN	7.51	67.88	67.51	NaN	1.73	NaN	207.78
2002	7	11	NaN	17.87	NaN	2.01	NaN	79.20	NaN	1.42	NaN	147.87
2002	7	12	NaN	18.74	NaN	16.42	NaN	88.83	NaN	1.18	NaN	350.65
2002	7	13	NaN	19.73	NaN	19.09	NaN	87.14	NaN	1.20	NaN	359.77
2002	7	14	NaN	20.37	NaN	6.76	NaN	79.16	NaN	1.03	NaN	354.58
2002	7	15	NaN	19.52	NaN	12.34	NaN	86.99	NaN	0.85	NaN	361.39
2002	7	16	NaN	21.60	NaN	10.72	NaN	69.62	NaN	1.31	NaN	333.29
2002	7	17	NaN	18.69	NaN	10.68	NaN	82.13	NaN	1.27	NaN	247.92
2002	7	18	16.06	16.56	NaN	4.09	80.00	84.46	NaN	2.44	NaN	363.15
2002	7	19	17.03	17.50	NaN	0.00	70.23	71.53	NaN	1.87	NaN	361.02
2002	7	20	18.61	19.37	NaN	0.00	64.50	62.04	NaN	1.19	NaN	340.79
2002	7	21	20.00	21.56	NaN	12.92	67.13	62.34	NaN	2.61	NaN	309.63
2002	7	22	17.68	17.09	NaN	1.31	65.21	72.71	NaN	2.50	NaN	326.48
2002	7	23	18.35	18.97	NaN	0.00	62.75	63.94	NaN	1.51	NaN	331.81
2002	7	24	17.86	19.77	NaN	15.85	74.38	70.22	NaN	2.68	NaN	341.71
2002	7	25	14.47	15.95	NaN	13.20	83.83	81.64	NaN	2.06	NaN	250.23
2002	7	26	14.03	16.32	NaN	10.16	82.46	81.81	NaN	1.34	NaN	306.99
2002	7	27	16.06	18.39	NaN	0.44	82.79	73.42	NaN	1.24	NaN	370.60
2002	7	28	19.95	21.30	NaN	0.00	66.71	64.16	NaN	2.17	NaN	358.66
2002	7	29	20.92	22.49	NaN	12.13	69.42	65.80	NaN	0.82	NaN	129.03
2002	7	30	21.44	22.77	NaN	1.28	66.19	63.25	NaN	1.44	NaN	337.31
2002	7	31	22.12	21.67	NaN	21.32	66.25	76.09	NaN	1.57	NaN	360.60
2002	8	1	21.18	20.57	NaN	9.72	72.92	80.75	NaN	2.36	NaN	332.55
2002	8	2	18.93	19.57	NaN	5.08	67.58	76.17	NaN	1.42	NaN	221.67
2002	8	3	20.27	21.90	NaN	2.79	68.38	67.55	NaN	1.27	NaN	274.26
2002	8	4	18.38	20.29	NaN	6.56	80.38	75.71	NaN	2.01	NaN	282.96
2002	8	5	18.50	18.74	NaN	5.04	71.67	81.22	NaN	1.40	NaN	360.60
2002	8	6	16.19	18.73	NaN	88.03	88.63	79.67	NaN	2.00	NaN	204.72
2002	8	7	14.46	16.60	NaN	109.99	88.92	87.73	NaN	4.24	NaN	330.28
2002	8	8	15.80	17.94	NaN	16.69	82.67	84.21	NaN	1.61	NaN	359.07
2002	8	9	13.50	18.41	NaN	19.71	90.00	82.00	NaN	1.13	NaN	347.69
2002	8	10	18.79	17.47	NaN	2.59	76.74	80.29	NaN	1.22	NaN	304.91
2002	8	11	14.52	17.50	NaN	61.70	87.79	89.19	NaN	1.75	NaN	104.86
2002	8	12	15.48	16.54	NaN	44.17	78.71	84.56	NaN	4.86	NaN	218.43
